case_id,stage,status,ip_type,parameters,strategy,strategy_version,random_seed,case_budget,coverage_targets,metrics,run_dir,log_path
ilconstant_high4096,generate_testbench,PASS,ilconstant,"{""value"":""0X8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"",""width"":4096}",exhaustive,1.0,2026,1,"[""complete_input_space""]","{""checked_output_samples"":64,""checked_transaction_count"":0,""comparison_kind"":""constant_observation"",""coverage_model"":""input_bins:1.0"",""covered_targets"":[""complete_input_space""],""defined_output_bits_by_port"":{""dout"":262144},""directed_count"":1,""directed_sequence_cycles"":0,""directed_suffix_cycles"":0,""elapsed_seconds"":0.0021235670428723097,""flush_cycles"":63,""fully_masked_cycles"":0,""gap_cycles"":0,""generated_count"":1,""input_cycles"":64,""input_space_fraction"":1.0,""input_space_kind"":""no_external_inputs"",""input_space_size"":1,""masked_output_bits"":0,""masked_reason_cycles"":{},""max_observed_gap"":0,""missing_targets"":[],""schedule_version"":""1.0"",""sequence_coverage"":""not_measured"",""strategy"":""exhaustive"",""strategy_version"":""1.0"",""target_coverage"":{""complete_input_space"":{""fraction"":1.0,""hit_count"":1,""total_count"":1}},""unique_count"":1}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/ilconstant/ilconstant_high4096,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/ilconstant/ilconstant_high4096/generate_testbench/generate_testbench.log
ilconstant_high4096,sim_selfcheck,PASS,ilconstant,"{""value"":""0X8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"",""width"":4096}",exhaustive,1.0,2026,1,"[""complete_input_space""]","{""actual_output_sha256"":""f368c28e8c61775bf46e19fc7b938ffe6341123c84b67992f1668e7d9bea4b44"",""elapsed_seconds"":16.189592957962304,""output_count"":64,""returncode"":0,""timed_out"":false}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/ilconstant/ilconstant_high4096,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/ilconstant/ilconstant_high4096/sim_selfcheck/sim_selfcheck.log
ilconstant_decimal4096,create_ip,PASS,ilconstant,"{""value"":""1044388881413152506691752710716624382579964249047383780384233483283953907971557456848826811934997558340890106714439262837987573438185793607263236087851365277945956976543709998340361590134383718314428070011855946226376318839397712745672334684344586617496807908705803704071284048740118609114467977783598029006686938976881787785946905630190260940599579453432823469303026696443059025015972399867714215541693835559885291486318237914434496734087811872639496475100189041349008417061675093668333850551032972088269550769983616369411933015213796825837188091833656751221318492846368125550225998300412344784862595674492194617023806505913245610825731835380087608622102834270197698202313169017678006675195485079921636419370285375124784014907159135459982790513399611551794271106831134090584272884279791554849782954323534517065223269061394905987693002122963395687782878948440616007412945674919823050571642377154816321380631045902916136926708342856440730447899971901781465763473223850267253059899795996090799469201774624817718449867455659250178329070473119433165550807568221846571746373296884912819520317457002440926616910874148385078411929804522981857338977648103126085903001302413467189726673216491511131602920781738033436090243804708340403154190335"",""width"":4096}",exhaustive,1.0,2026,1,"[""complete_input_space""]","{""elapsed_seconds"":5.368725795065984,""returncode"":0,""timed_out"":false}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/ilconstant/ilconstant_decimal4096,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/ilconstant/ilconstant_decimal4096/create_ip/create_ip.log
ilconstant_decimal4096,generate_testbench,PASS,ilconstant,"{""value"":""1044388881413152506691752710716624382579964249047383780384233483283953907971557456848826811934997558340890106714439262837987573438185793607263236087851365277945956976543709998340361590134383718314428070011855946226376318839397712745672334684344586617496807908705803704071284048740118609114467977783598029006686938976881787785946905630190260940599579453432823469303026696443059025015972399867714215541693835559885291486318237914434496734087811872639496475100189041349008417061675093668333850551032972088269550769983616369411933015213796825837188091833656751221318492846368125550225998300412344784862595674492194617023806505913245610825731835380087608622102834270197698202313169017678006675195485079921636419370285375124784014907159135459982790513399611551794271106831134090584272884279791554849782954323534517065223269061394905987693002122963395687782878948440616007412945674919823050571642377154816321380631045902916136926708342856440730447899971901781465763473223850267253059899795996090799469201774624817718449867455659250178329070473119433165550807568221846571746373296884912819520317457002440926616910874148385078411929804522981857338977648103126085903001302413467189726673216491511131602920781738033436090243804708340403154190335"",""width"":4096}",exhaustive,1.0,2026,1,"[""complete_input_space""]","{""checked_output_samples"":64,""checked_transaction_count"":0,""comparison_kind"":""constant_observation"",""coverage_model"":""input_bins:1.0"",""covered_targets"":[""complete_input_space""],""defined_output_bits_by_port"":{""dout"":262144},""directed_count"":1,""directed_sequence_cycles"":0,""directed_suffix_cycles"":0,""elapsed_seconds"":0.002145538106560707,""flush_cycles"":63,""fully_masked_cycles"":0,""gap_cycles"":0,""generated_count"":1,""input_cycles"":64,""input_space_fraction"":1.0,""input_space_kind"":""no_external_inputs"",""input_space_size"":1,""masked_output_bits"":0,""masked_reason_cycles"":{},""max_observed_gap"":0,""missing_targets"":[],""schedule_version"":""1.0"",""sequence_coverage"":""not_measured"",""strategy"":""exhaustive"",""strategy_version"":""1.0"",""target_coverage"":{""complete_input_space"":{""fraction"":1.0,""hit_count"":1,""total_count"":1}},""unique_count"":1}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/ilconstant/ilconstant_decimal4096,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/ilconstant/ilconstant_decimal4096/generate_testbench/generate_testbench.log
ilconstant_decimal4096,sim_selfcheck,PASS,ilconstant,"{""value"":""1044388881413152506691752710716624382579964249047383780384233483283953907971557456848826811934997558340890106714439262837987573438185793607263236087851365277945956976543709998340361590134383718314428070011855946226376318839397712745672334684344586617496807908705803704071284048740118609114467977783598029006686938976881787785946905630190260940599579453432823469303026696443059025015972399867714215541693835559885291486318237914434496734087811872639496475100189041349008417061675093668333850551032972088269550769983616369411933015213796825837188091833656751221318492846368125550225998300412344784862595674492194617023806505913245610825731835380087608622102834270197698202313169017678006675195485079921636419370285375124784014907159135459982790513399611551794271106831134090584272884279791554849782954323534517065223269061394905987693002122963395687782878948440616007412945674919823050571642377154816321380631045902916136926708342856440730447899971901781465763473223850267253059899795996090799469201774624817718449867455659250178329070473119433165550807568221846571746373296884912819520317457002440926616910874148385078411929804522981857338977648103126085903001302413467189726673216491511131602920781738033436090243804708340403154190335"",""width"":4096}",exhaustive,1.0,2026,1,"[""complete_input_space""]","{""actual_output_sha256"":""598f83b6cc31d637d397731cf8ed232ef84b7054d1a904b9e66a2e7763d97548"",""elapsed_seconds"":16.305706876097247,""output_count"":64,""returncode"":0,""timed_out"":false}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/ilconstant/ilconstant_decimal4096,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/ilconstant/ilconstant_decimal4096/sim_selfcheck/sim_selfcheck.log
ilvector_logic_and1,create_ip,PASS,ilvector_logic,"{""operation"":""and"",""width"":1}",exhaustive,1.0,2026,4,"[""complete_input_space""]","{""elapsed_seconds"":5.184073126176372,""returncode"":0,""timed_out"":false}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/ilvector_logic/ilvector_logic_and1,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/ilvector_logic/ilvector_logic_and1/create_ip/create_ip.log
ilvector_logic_and1,generate_testbench,PASS,ilvector_logic,"{""operation"":""and"",""width"":1}",exhaustive,1.0,2026,4,"[""complete_input_space""]","{""checked_transaction_count"":17,""comparison_kind"":""combinational"",""coverage_model"":""input_bins:1.0"",""covered_targets"":[""complete_input_space""],""defined_output_bits_by_port"":{""Res"":17},""directed_count"":4,""directed_sequence_cycles"":12,""directed_suffix_cycles"":0,""elapsed_seconds"":0.0014397220220416784,""flush_cycles"":1,""fully_masked_cycles"":0,""gap_cycles"":0,""generated_count"":4,""input_cycles"":17,""input_space_fraction"":1.0,""input_space_size"":4,""masked_output_bits"":0,""masked_reason_cycles"":{},""max_observed_gap"":0,""missing_targets"":[],""schedule_version"":""1.0"",""sequence_coverage"":""not_measured"",""strategy"":""exhaustive"",""strategy_version"":""1.0"",""target_coverage"":{""complete_input_space"":{""fraction"":1.0,""hit_count"":4,""total_count"":4}},""unique_count"":4}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/ilvector_logic/ilvector_logic_and1,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/ilvector_logic/ilvector_logic_and1/generate_testbench/generate_testbench.log
ilvector_logic_and1,sim_selfcheck,PASS,ilvector_logic,"{""operation"":""and"",""width"":1}",exhaustive,1.0,2026,4,"[""complete_input_space""]","{""actual_output_sha256"":""16552ed8fff12919ac12dbdf1797719721a1e61b8651d3fc28c8428bddef60b6"",""elapsed_seconds"":16.456394955981523,""output_count"":17,""returncode"":0,""timed_out"":false}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/ilvector_logic/ilvector_logic_and1,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/ilvector_logic/ilvector_logic_and1/sim_selfcheck/sim_selfcheck.log
ilvector_logic_or1,create_ip,PASS,ilvector_logic,"{""operation"":""or"",""width"":1}",exhaustive,1.0,2026,4,"[""complete_input_space""]","{""elapsed_seconds"":5.223852233029902,""returncode"":0,""timed_out"":false}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/ilvector_logic/ilvector_logic_or1,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/ilvector_logic/ilvector_logic_or1/create_ip/create_ip.log
ilvector_logic_or1,generate_testbench,PASS,ilvector_logic,"{""operation"":""or"",""width"":1}",exhaustive,1.0,2026,4,"[""complete_input_space""]","{""checked_transaction_count"":17,""comparison_kind"":""combinational"",""coverage_model"":""input_bins:1.0"",""covered_targets"":[""complete_input_space""],""defined_output_bits_by_port"":{""Res"":17},""directed_count"":4,""directed_sequence_cycles"":12,""directed_suffix_cycles"":0,""elapsed_seconds"":0.0014415110927075148,""flush_cycles"":1,""fully_masked_cycles"":0,""gap_cycles"":0,""generated_count"":4,""input_cycles"":17,""input_space_fraction"":1.0,""input_space_size"":4,""masked_output_bits"":0,""masked_reason_cycles"":{},""max_observed_gap"":0,""missing_targets"":[],""schedule_version"":""1.0"",""sequence_coverage"":""not_measured"",""strategy"":""exhaustive"",""strategy_version"":""1.0"",""target_coverage"":{""complete_input_space"":{""fraction"":1.0,""hit_count"":4,""total_count"":4}},""unique_count"":4}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/ilvector_logic/ilvector_logic_or1,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/ilvector_logic/ilvector_logic_or1/generate_testbench/generate_testbench.log
ilvector_logic_or1,sim_selfcheck,PASS,ilvector_logic,"{""operation"":""or"",""width"":1}",exhaustive,1.0,2026,4,"[""complete_input_space""]","{""actual_output_sha256"":""02ebe171de06b88b9a0607644204b32b56e58beac8a01245096dd54cfeb78da9"",""elapsed_seconds"":16.319132952950895,""output_count"":17,""returncode"":0,""timed_out"":false}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/ilvector_logic/ilvector_logic_or1,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/ilvector_logic/ilvector_logic_or1/sim_selfcheck/sim_selfcheck.log
ilvector_logic_xor1,create_ip,PASS,ilvector_logic,"{""operation"":""xor"",""width"":1}",exhaustive,1.0,2026,4,"[""complete_input_space""]","{""elapsed_seconds"":5.167841538786888,""returncode"":0,""timed_out"":false}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/ilvector_logic/ilvector_logic_xor1,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/ilvector_logic/ilvector_logic_xor1/create_ip/create_ip.log
ilvector_logic_xor1,generate_testbench,PASS,ilvector_logic,"{""operation"":""xor"",""width"":1}",exhaustive,1.0,2026,4,"[""complete_input_space""]","{""checked_transaction_count"":17,""comparison_kind"":""combinational"",""coverage_model"":""input_bins:1.0"",""covered_targets"":[""complete_input_space""],""defined_output_bits_by_port"":{""Res"":17},""directed_count"":4,""directed_sequence_cycles"":12,""directed_suffix_cycles"":0,""elapsed_seconds"":0.0014504471328109503,""flush_cycles"":1,""fully_masked_cycles"":0,""gap_cycles"":0,""generated_count"":4,""input_cycles"":17,""input_space_fraction"":1.0,""input_space_size"":4,""masked_output_bits"":0,""masked_reason_cycles"":{},""max_observed_gap"":0,""missing_targets"":[],""schedule_version"":""1.0"",""sequence_coverage"":""not_measured"",""strategy"":""exhaustive"",""strategy_version"":""1.0"",""target_coverage"":{""complete_input_space"":{""fraction"":1.0,""hit_count"":4,""total_count"":4}},""unique_count"":4}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/ilvector_logic/ilvector_logic_xor1,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/ilvector_logic/ilvector_logic_xor1/generate_testbench/generate_testbench.log
ilvector_logic_xor1,sim_selfcheck,PASS,ilvector_logic,"{""operation"":""xor"",""width"":1}",exhaustive,1.0,2026,4,"[""complete_input_space""]","{""actual_output_sha256"":""a822c3939113b2702b893580d994df2eb539eecb4512812c21743dbc575ddd13"",""elapsed_seconds"":16.099842861061916,""output_count"":17,""returncode"":0,""timed_out"":false}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/ilvector_logic/ilvector_logic_xor1,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/ilvector_logic/ilvector_logic_xor1/sim_selfcheck/sim_selfcheck.log
ilvector_logic_not1,create_ip,PASS,ilvector_logic,"{""operation"":""not"",""width"":1}",exhaustive,1.0,2026,2,"[""complete_input_space""]","{""elapsed_seconds"":5.125947782071307,""returncode"":0,""timed_out"":false}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/ilvector_logic/ilvector_logic_not1,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/ilvector_logic/ilvector_logic_not1/create_ip/create_ip.log
ilvector_logic_not1,generate_testbench,PASS,ilvector_logic,"{""operation"":""not"",""width"":1}",exhaustive,1.0,2026,2,"[""complete_input_space""]","{""checked_transaction_count"":5,""comparison_kind"":""combinational"",""coverage_model"":""input_bins:1.0"",""covered_targets"":[""complete_input_space""],""defined_output_bits_by_port"":{""Res"":5},""directed_count"":2,""directed_sequence_cycles"":2,""directed_suffix_cycles"":0,""elapsed_seconds"":0.0012108120135962963,""flush_cycles"":1,""fully_masked_cycles"":0,""gap_cycles"":0,""generated_count"":2,""input_cycles"":5,""input_space_fraction"":1.0,""input_space_size"":2,""masked_output_bits"":0,""masked_reason_cycles"":{},""max_observed_gap"":0,""missing_targets"":[],""schedule_version"":""1.0"",""sequence_coverage"":""not_measured"",""strategy"":""exhaustive"",""strategy_version"":""1.0"",""target_coverage"":{""complete_input_space"":{""fraction"":1.0,""hit_count"":2,""total_count"":2}},""unique_count"":2}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/ilvector_logic/ilvector_logic_not1,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/ilvector_logic/ilvector_logic_not1/generate_testbench/generate_testbench.log
ilvector_logic_not1,sim_selfcheck,PASS,ilvector_logic,"{""operation"":""not"",""width"":1}",exhaustive,1.0,2026,2,"[""complete_input_space""]","{""actual_output_sha256"":""d6d28ea0f33c931d3b98e24c75451d99f498205a992b4e912db64d72d44dbd5f"",""elapsed_seconds"":16.28659131191671,""output_count"":5,""returncode"":0,""timed_out"":false}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/ilvector_logic/ilvector_logic_not1,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/ilvector_logic/ilvector_logic_not1/sim_selfcheck/sim_selfcheck.log
ilvector_logic_xor4,create_ip,PASS,ilvector_logic,"{""operation"":""xor"",""width"":4}",exhaustive,1.0,2026,256,"[""complete_input_space""]","{""elapsed_seconds"":5.300743384053931,""returncode"":0,""timed_out"":false}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/ilvector_logic/ilvector_logic_xor4,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/ilvector_logic/ilvector_logic_xor4/create_ip/create_ip.log
ilvector_logic_xor4,generate_testbench,PASS,ilvector_logic,"{""operation"":""xor"",""width"":4}",exhaustive,1.0,2026,256,"[""complete_input_space""]","{""checked_transaction_count"":293,""comparison_kind"":""combinational"",""coverage_model"":""input_bins:1.0"",""covered_targets"":[""complete_input_space""],""defined_output_bits_by_port"":{""Res"":1172},""directed_count"":16,""directed_sequence_cycles"":36,""directed_suffix_cycles"":0,""elapsed_seconds"":0.00481495400890708,""flush_cycles"":1,""fully_masked_cycles"":0,""gap_cycles"":0,""generated_count"":256,""input_cycles"":293,""input_space_fraction"":1.0,""input_space_size"":256,""masked_output_bits"":0,""masked_reason_cycles"":{},""max_observed_gap"":0,""missing_targets"":[],""schedule_version"":""1.0"",""sequence_coverage"":""not_measured"",""strategy"":""exhaustive"",""strategy_version"":""1.0"",""target_coverage"":{""complete_input_space"":{""fraction"":1.0,""hit_count"":256,""total_count"":256}},""unique_count"":256}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/ilvector_logic/ilvector_logic_xor4,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/ilvector_logic/ilvector_logic_xor4/generate_testbench/generate_testbench.log
ilvector_logic_xor4,sim_selfcheck,PASS,ilvector_logic,"{""operation"":""xor"",""width"":4}",exhaustive,1.0,2026,256,"[""complete_input_space""]","{""actual_output_sha256"":""84b81e4ae4132f707ad575ede86a4b238760d53e76ed645efebc7deccdd17b2f"",""elapsed_seconds"":16.218820590060204,""output_count"":293,""returncode"":0,""timed_out"":false}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/ilvector_logic/ilvector_logic_xor4,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/ilvector_logic/ilvector_logic_xor4/sim_selfcheck/sim_selfcheck.log
ilvector_logic_and33,create_ip,PASS,ilvector_logic,"{""operation"":""and"",""width"":33}",directed_random,1.0,2026,256,"[""port_boundaries""]","{""elapsed_seconds"":5.22220428683795,""returncode"":0,""timed_out"":false}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/ilvector_logic/ilvector_logic_and33,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/ilvector_logic/ilvector_logic_and33/create_ip/create_ip.log
ilvector_logic_and33,generate_testbench,PASS,ilvector_logic,"{""operation"":""and"",""width"":33}",directed_random,1.0,2026,256,"[""port_boundaries""]","{""checked_transaction_count"":341,""comparison_kind"":""combinational"",""coverage_model"":""input_bins:1.0"",""covered_targets"":[""port_boundaries""],""defined_output_bits_by_port"":{""Res"":11253},""directed_count"":16,""directed_sequence_cycles"":84,""directed_suffix_cycles"":0,""elapsed_seconds"":0.005742405075579882,""flush_cycles"":1,""fully_masked_cycles"":0,""gap_cycles"":0,""generated_count"":256,""input_cycles"":341,""input_space_fraction"":3.469446951953614e-18,""input_space_size"":73786976294838206464,""masked_output_bits"":0,""masked_reason_cycles"":{},""max_observed_gap"":0,""missing_targets"":[],""schedule_version"":""1.0"",""sequence_coverage"":""not_measured"",""strategy"":""directed_random"",""strategy_version"":""1.0"",""target_coverage"":{""port_boundaries"":{""fraction"":1.0,""hit_bins"":[""Op1:0"",""Op1:1"",""Op1:4294967295"",""Op1:8589934590"",""Op1:8589934591"",""Op2:0"",""Op2:1"",""Op2:4294967295"",""Op2:8589934590"",""Op2:8589934591""],""hit_count"":10,""missing_bins"":[],""total_count"":10}},""unique_count"":256}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/ilvector_logic/ilvector_logic_and33,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/ilvector_logic/ilvector_logic_and33/generate_testbench/generate_testbench.log
ilvector_logic_and33,sim_selfcheck,PASS,ilvector_logic,"{""operation"":""and"",""width"":33}",directed_random,1.0,2026,256,"[""port_boundaries""]","{""actual_output_sha256"":""0184f1319fb4e467c1394812cb67e56844173e562089f035f117dd33f8c7f874"",""elapsed_seconds"":16.205893302103505,""output_count"":341,""returncode"":0,""timed_out"":false}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/ilvector_logic/ilvector_logic_and33,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/ilvector_logic/ilvector_logic_and33/sim_selfcheck/sim_selfcheck.log
ilvector_logic_or65,create_ip,PASS,ilvector_logic,"{""operation"":""or"",""width"":65}",directed_random,1.0,2026,256,"[""port_boundaries""]","{""elapsed_seconds"":5.19660446094349,""returncode"":0,""timed_out"":false}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/ilvector_logic/ilvector_logic_or65,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/ilvector_logic/ilvector_logic_or65/create_ip/create_ip.log
ilvector_logic_or65,generate_testbench,PASS,ilvector_logic,"{""operation"":""or"",""width"":65}",directed_random,1.0,2026,256,"[""port_boundaries""]","{""checked_transaction_count"":353,""comparison_kind"":""combinational"",""coverage_model"":""input_bins:1.0"",""covered_targets"":[""port_boundaries""],""defined_output_bits_by_port"":{""Res"":22945},""directed_count"":16,""directed_sequence_cycles"":96,""directed_suffix_cycles"":0,""elapsed_seconds"":0.0059496809262782335,""flush_cycles"":1,""fully_masked_cycles"":0,""gap_cycles"":0,""generated_count"":256,""input_cycles"":353,""input_space_fraction"":1.88079096131566e-37,""input_space_size"":1361129467683753853853498429727072845824,""masked_output_bits"":0,""masked_reason_cycles"":{},""max_observed_gap"":0,""missing_targets"":[],""schedule_version"":""1.0"",""sequence_coverage"":""not_measured"",""strategy"":""directed_random"",""strategy_version"":""1.0"",""target_coverage"":{""port_boundaries"":{""fraction"":1.0,""hit_bins"":[""Op1:0"",""Op1:1"",""Op1:18446744073709551615"",""Op1:36893488147419103230"",""Op1:36893488147419103231"",""Op2:0"",""Op2:1"",""Op2:18446744073709551615"",""Op2:36893488147419103230"",""Op2:36893488147419103231""],""hit_count"":10,""missing_bins"":[],""total_count"":10}},""unique_count"":256}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/ilvector_logic/ilvector_logic_or65,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/ilvector_logic/ilvector_logic_or65/generate_testbench/generate_testbench.log
ilvector_logic_or65,sim_selfcheck,PASS,ilvector_logic,"{""operation"":""or"",""width"":65}",directed_random,1.0,2026,256,"[""port_boundaries""]","{""actual_output_sha256"":""12f2c6c0fb53386429406e6d74858d94b62c35e27ddc47abf3263fa2dd4c40c4"",""elapsed_seconds"":16.445787444943562,""output_count"":353,""returncode"":0,""timed_out"":false}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/ilvector_logic/ilvector_logic_or65,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/ilvector_logic/ilvector_logic_or65/sim_selfcheck/sim_selfcheck.log
ilvector_logic_xor4096,create_ip,PASS,ilvector_logic,"{""operation"":""xor"",""width"":4096}",directed_random,1.0,2026,256,"[""port_boundaries""]","{""elapsed_seconds"":5.295331293949857,""returncode"":0,""timed_out"":false}",<REPOSITORY_ROOT>/runs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/cases/ilvector_logic/ilvector_logic_xor4096,<REPOSITORY_ROOT>/runs/logs/history/2026.1/2026-09-22_12-47-30_UTC+0800_4bca4f69/ilvector_logic/ilvector_logic_xor4096/create_ip/create_ip.log
